title,artist,album,release_date,url,image_url,year,genre,mood
Mahonnatha Mahimanvitha,Aruna,Telugu Folk Hit Songs,2022-11-08,https://open.spotify.com/track/1qLxpuSaQTzmsAu7S1UglX,https://i.scdn.co/image/ab67616d0000b273226ed350c939df29fda39dab,2022,Romantic,Happy
Mangala Slokam,K. Kanna Rao,Telugu Devotional Hits Vol - 1,2022-05-04,https://open.spotify.com/track/0SlUTTE1Ohv7hUrcyG6yAq,https://i.scdn.co/image/ab67616d0000b273b5ad330f6c4624d636012337,2022,Romantic,Happy
Aadabiddani Kaapaduko,Aruna,Telugu Folk Hit Songs,2022-11-08,https://open.spotify.com/track/7sKuobkdcixioeFEyenxA2,https://i.scdn.co/image/ab67616d0000b273226ed350c939df29fda39dab,2022,Romantic,Happy
Sirulanu Kaliginchu,M. Balamuralikrishna,Telugu Divya Kshetralu,2022-01-31,https://open.spotify.com/track/4mY7zIPYNls9l6hQBf0BMu,https://i.scdn.co/image/ab67616d0000b273c0026d45939cfd43152d4be7,2022,Romantic,Happy
Mahatma Prasansa,B. Ranjinikanta Rao,Telugu Non - Film Hits Vol - 2,2022-05-04,https://open.spotify.com/track/6ubvlD9ZSD9jI92lPT0Jv0,https://i.scdn.co/image/ab67616d0000b27305e534e86e34090ab0e76a8a,2022,Romantic,Happy
Srisaila Sikharana,V. Ramakrishna,Telugu Non - Film Hits Vol - 3,2022-05-04,https://open.spotify.com/track/4rT3hvTgoMoiFqf8L8rlpS,https://i.scdn.co/image/ab67616d0000b273ce685ff177f888a4d13f43c9,2022,Romantic,Happy
Amma Evaro Nanna Evaro,Saari Haran,Telugu Folk 2022 Songs,2022-05-07,https://open.spotify.com/track/6c3Upw18uj0TM9rOe9b2c6,https://i.scdn.co/image/ab67616d0000b273819879cfa1660ed17a03e2e0,2022,Romantic,Happy
O Bojja Ganapayya - Song,P. Susheela,Telugu Non - Film Hits Vol - 5,2022-05-04,https://open.spotify.com/track/6R2NBJqCWuKrhSB6yT1VfN,https://i.scdn.co/image/ab67616d0000b2734f204fa4c3d9f786bfe1932a,2022,Romantic,Happy
Saranam Saranam,Rajkumar Bharathi,Telugu Non - Film Hits Vol - 4,2022-05-04,https://open.spotify.com/track/05Nx76u5HtfkSj65AvC9Pb,https://i.scdn.co/image/ab67616d0000b2739c2bfe7d1bfe09a3f2457c2c,2022,Romantic,Happy
Jo Achyuthananda Jo Jo Mukunda,Sangeetha Kalanidhi,Telugu Devotional Hits Vol - 1,2022-05-04,https://open.spotify.com/track/4urwhxrXKXfurDHQTvUhk4,https://i.scdn.co/image/ab67616d0000b273b5ad330f6c4624d636012337,2022,Romantic,Happy
Just Jil Telugu,Akash Ojha,Just Jil Telugu,2022-09-12,https://open.spotify.com/track/679g3yP9cH0GO0xWAhx2Tq,https://i.scdn.co/image/ab67616d0000b273fcbc929399c2becc6c2866ce,2022,Romantic,Happy
Pranan Povolam telugu | Pranam Poyela,STEBILIN LAL S B,Pranan Povolam telugu | Pranam Poyela,2022-11-14,https://open.spotify.com/track/359u5qNs2OFBRG0znhUR1T,https://i.scdn.co/image/ab67616d0000b2736b856f806336bff160acc215,2022,Romantic,Happy
Chitramaye Nalo Telugu Christmas Song,Sunil Kumar,Chitramaye Nalo Telugu Christmas Song,2022-12-06,https://open.spotify.com/track/56xloILmplxVjgFHXTHwA1,https://i.scdn.co/image/ab67616d0000b273c79b5e6f5c66708e8ad25a8e,2022,Romantic,Happy
Alankara srinivasa Telugu song,JS RAJA SHA,Alankara srinivasa Telugu song,2022-12-12,https://open.spotify.com/track/7kaRcISIFYvAV2lUqfiKc3,https://i.scdn.co/image/ab67616d0000b2733a6ace10e4dce12ac0f91636,2022,Romantic,Happy
Baitike Ravoddu Telugu Ghazal,Taraka Ramarao,Baitike Ravoddu Telugu Ghazal,2022-10-09,https://open.spotify.com/track/5yn2t2OftrQJGbtfZtl7zp,https://i.scdn.co/image/ab67616d0000b2738cb7858c2f203a4c43ab837b,2022,Romantic,Happy
"Detective F Telugu Rap (From ''No Raama Ravans Only"")",Veerabrahmam Nakka,"Detective F Telugu Rap (From ''No Raama Ravans Only"")",2022-04-05,https://open.spotify.com/track/5sU7w0ggFDVTp6wEGnG3q5,https://i.scdn.co/image/ab67616d0000b27350516cc25ceda179bb481cdf,2022,Romantic,Happy
Ho'oponopono (In Telugu),Portal of Attraction,Ho'oponopono International,2022-11-20,https://open.spotify.com/track/0CmK722pz60BQsQwCYEqDx,https://i.scdn.co/image/ab67616d0000b27337cf4495d9a8e7f1990479d6,2022,Romantic,Happy
Neevu Chesina Gayam Telugu Ghazal,Taraka Ramarao,Neevu Chesina Gayam Telugu Ghazal,2022-10-02,https://open.spotify.com/track/0nbfIsIbMhbD8skrogGvey,https://i.scdn.co/image/ab67616d0000b27387c41bea3e30ac1aad9b0a33,2022,Romantic,Happy
MAA VOLLU MA INTI KADA TELUGU FOLK SONG,DJ Naveen PRKT,MAA VOLLU MA INTI KADA TELUGU FOLK SONG,2022-07-16,https://open.spotify.com/track/4GbG2WuN7Br1if78XaQFzV,https://i.scdn.co/image/ab67616d0000b273e77bf3268c289fc3332b9634,2022,Romantic,Happy
BODDU KINDHIKI PATTU CHEERA TELUGU FOLK SONG - Original,DJ Naveen PRKT,BODDU KINDHIKI PATTU CHEERA TELUGU FOLK SONG (Original),2022-01-27,https://open.spotify.com/track/7vDKSNcTSwjjIKBoiwNbMi,https://i.scdn.co/image/ab67616d0000b273ee93a7bb75829b1413d64602,2022,Romantic,Happy
ELLE RAA ELLA RA MANA NAVEEN ANNA ELLE RAA TELUGU FOLK SONG - Original,DJ Naveen PRKT,ELLE RAA ELLA RA MANA NAVEEN ANNA ELLE RAA TELUGU FOLK SONG (Original),2022-01-27,https://open.spotify.com/track/6sWfaMkM2xsvvAzJyEUbwV,https://i.scdn.co/image/ab67616d0000b273114add1171bee8a3364c42f0,2022,Romantic,Happy
SANKRANTHI PANDAGA VACHE TELUGU FOLK SONG - ORIGINAL,DJ Naveen PRKT,SANKRANTHI PANDAGA VACHE TELUGU FOLK SONG (Original),2022-02-02,https://open.spotify.com/track/6Ksd0NDsr0J44N2CPmnUYK,https://i.scdn.co/image/ab67616d0000b27376203431dafe641bd8325635,2022,Romantic,Happy
Snakes And Spiders (English & Telugu Motivational Song) - Special Version,Deepak Sallagundla,Snakes And Spiders (English & Telugu Motivational Song),2022-09-16,https://open.spotify.com/track/0LPmNlR3D1RAUhjONVTgof,https://i.scdn.co/image/ab67616d0000b2731801f7b389b33b74321afb71,2022,Romantic,Happy
BODDU KINDHIKI PATTU CHEERA TELUGU FOLK SONG,DJ Naveen PRKT,BODDU KINDHIKI PATTU CHEERA TELUGU FOLK SONG,2022-07-25,https://open.spotify.com/track/4WCSrunh3i8CAHYV6xbNRB,https://i.scdn.co/image/ab67616d0000b273c58a03001297ad307668e000,2022,Romantic,Happy
Aalu Kachalu Kahan Gaye The Telugu,Vijaya Lakshmi,Aalu Kachalu Kahan Gaye The Telugu,2022-11-28,https://open.spotify.com/track/0gCfbeHOI8IYAnRSSKPklP,https://i.scdn.co/image/ab67616d0000b2739837bbf47c688b39c7962f27,2022,Romantic,Happy
"Hostel Days (From ""Hostel Days - Telugu"")",Girish Hothur,"Hostel Days (From ""Hostel Days - Telugu"")",2022-03-18,https://open.spotify.com/track/7hcJnSAm1o2n9OR22PeCXk,https://i.scdn.co/image/ab67616d0000b273fbddaa449daea8f81d679ce3,2022,Romantic,Happy
Gadachina Kaalamu | Chattan Telugu - Reprise,PSH Worship Team,Gadachina Kaalamu | Chattan Telugu (Reprise),2022-12-11,https://open.spotify.com/track/6GIOwVFDI235bpBJMmCgH7,https://i.scdn.co/image/ab67616d0000b273f621052d551dbe781137e407,2022,Romantic,Happy
So So Ga Telugu Song,Shaik Mohammad Tajuddin,So So Ga Telugu Song,2022-05-05,https://open.spotify.com/track/127psyhHLC8arAwilZj8lP,https://i.scdn.co/image/ab67616d0000b2732dfe3e1ddbe873e4a920577e,2022,Romantic,Happy
Vankaya O Pori Telugu Folk Song,DJ Naveen PRKT,Vankaya O Pori Telugu Folk Song,2022-07-12,https://open.spotify.com/track/5XKVCy5Jh9hZCNBQKUnMnr,https://i.scdn.co/image/ab67616d0000b273fe0f777a7c412e2a53b285df,2022,Romantic,Happy
Nee Manasu Gulabeela Telugu Ghazal,Taraka Ramarao,Nee Manasu Gulabeela Telugu Ghazal,2022-12-06,https://open.spotify.com/track/63RhyW5s7aQQceJlSons88,https://i.scdn.co/image/ab67616d0000b273f6a3854a73f848b91a55548e,2022,Romantic,Happy
Ye Des Me Gina (Indian Patriotic Song in Telugu),Vanita Thakkar,Ye Des Me Gina (Indian Patriotic Song in Telugu),2022-08-04,https://open.spotify.com/track/39VYG6CpxZjfiskHPYKaNk,https://i.scdn.co/image/ab67616d0000b2734bfe681274a0aed8c7431140,2022,Romantic,Happy
Nani Teri Morni Ko Mor Le Gaye Telugu,Vijaya Lakshmi,Nani Teri Morni Ko Mor Le Gaye Telugu,2022-11-22,https://open.spotify.com/track/5XxDQQmkBXIFwD2sB0D7CR,https://i.scdn.co/image/ab67616d0000b273abba4f565c8eb22341c78b4c,2022,Romantic,Happy
HYDERABAD GALLI PORI TELUGU FOLK SONG - ORIGINAL,DJ Naveen PRKT,HYDERABAD GALLI PORI TELUGU FOLK SONG,2022-02-02,https://open.spotify.com/track/5eT9kUou3jwraPcKGypxum,https://i.scdn.co/image/ab67616d0000b27385580336fdcb8548c56a1669,2022,Romantic,Happy
"Naatu Kodi Nuvvu Naatu Punju Nenu (From ""Shokiwala - Telugu"")",V Sridhar Sambhram,"Naatu Kodi Nuvvu Naatu Punju Nenu (From ""Shokiwala - Telugu"")",2022-02-03,https://open.spotify.com/track/0rz683eZGVPFeDgM7f29Hz,https://i.scdn.co/image/ab67616d0000b2737dcb68ddcc925de9f9ece021,2022,Romantic,Happy
Mitti Ki Jaan Kisaan Ki Shaan Telugu,IFFCO,Mitti Ki Jaan Kisaan Ki Shaan,2022-01-03,https://open.spotify.com/track/1ORdZVxiYHMIgfsk6G4Mfc,https://i.scdn.co/image/ab67616d0000b2739b1770def9afcdb316c2a03a,2022,Romantic,Happy
Josh - Real Hai - Telugu,Josh,Josh - Real Hai,2022-05-02,https://open.spotify.com/track/7GoSlPA2WRP47Q2DHcHHH5,https://i.scdn.co/image/ab67616d0000b2733313b7dcea99dfdbf4237085,2022,Romantic,Happy
3S Life Safe Akademie Telugu - Original,Manash Bhattacharjee,3S Life Safe Akademie Theme Song (Original),2022-03-04,https://open.spotify.com/track/3dcQ7ibVSefyQ0maL18e64,https://i.scdn.co/image/ab67616d0000b27325e4ea01b9ffafdaffd03cc5,2022,Romantic,Happy
Kiss (TELUGU),Karthik Kodakandla,Kiss (TELUGU),2022-09-17,https://open.spotify.com/track/2Kz1kjXvhxJxV4fGmqVWIs,https://i.scdn.co/image/ab67616d0000b273baeed9d1b6ec1e6406040615,2022,Romantic,Happy
Samayam (Telugu Christian Song),Joshi Ennam James,Samayam (Telugu Christian Song),2022-01-12,https://open.spotify.com/track/72R5IcPjFD1l4Ik2Pxli3u,https://i.scdn.co/image/ab67616d0000b2734bd831e549fb0afdfa12df9f,2022,Romantic,Happy
Sri Anjaneyudavai Kadalara,Gajwel Venu,Top Telugu Devotional Songs,2022-09-26,https://open.spotify.com/track/53GAEutPpplUfKXAII61Bc,https://i.scdn.co/image/ab67616d0000b27389eb8471878d0e0604e40f12,2022,Romantic,Happy
Devudu Ganapayya,Aruna,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/0a3KwuTuczAAgZ0TIbvqa3,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
Swamy Shivayya,Gajwel Venu,Top Telugu Devotional Songs,2022-09-26,https://open.spotify.com/track/4IJLPujHMFlXSO6TF9mOf0,https://i.scdn.co/image/ab67616d0000b27389eb8471878d0e0604e40f12,2022,Romantic,Happy
Bezawada Konda,Gajwel Venu,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/5WMM8raEADznRqWaF2NZpl,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
Nee Panlu Paalu,Chendram,Best Telugu Folk Songs,2022-08-23,https://open.spotify.com/track/2sx5jlIMn8vvipsGvG18ii,https://i.scdn.co/image/ab67616d0000b273fe5bd2f3e70b9a5b4a9216c0,2022,Romantic,Happy
Dhama Dhama,Gajwel Venu,Top Telugu Devotional Songs,2022-09-26,https://open.spotify.com/track/4MbeYMQhLF475HzglpeA1j,https://i.scdn.co/image/ab67616d0000b27389eb8471878d0e0604e40f12,2022,Romantic,Happy
Mahimagala Thallivi,Gajwel Venu,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/14Io1ocgDFFCCdC9Cl7Sqq,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
Kanipaka Kondallo,Aruna,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/2CkREZhIvWiCW27jaPjRyk,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
"Jo Laali Jo Laali - Happy (From ""Aranyam"")",K. J. Yesudas,Evergreen Telugu Super Hits Of Kj Yesudas,2022-01-10,https://open.spotify.com/track/6SeHwjd4SYnAmHobxZt4Rl,https://i.scdn.co/image/ab67616d0000b27307781d24120b8bc31fd9e3a4,2022,Romantic,Happy
Ala Vaikuntapu Puramuna,Gajwel Venu,Top Telugu Devotional Songs,2022-09-26,https://open.spotify.com/track/2EVJwNy172LOcfBIKWxE9q,https://i.scdn.co/image/ab67616d0000b27389eb8471878d0e0604e40f12,2022,Romantic,Happy
Dayagala Maisamma,Aruna,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/43B9fbNC3eBl09h5McdR2S,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
Dharani Yelle Thallivi,Aruna,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/7xWrBhNfZTDPRUDNpLq1SC,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
Korina Varumulanu,Gajwel Venu,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/17TvsXhSbWaHwAV6LuJdwG,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
Golkonda Jagadamba,Gajwel Venu,Top Telugu Devotional Songs,2022-09-26,https://open.spotify.com/track/4KVfVcpXFANrRaEwoP594T,https://i.scdn.co/image/ab67616d0000b27389eb8471878d0e0604e40f12,2022,Romantic,Happy
Ayodhya Lo,Gajwel Venu,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/43ziaLvE4wjjDlOoUR8aO9,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
Ghallu Ghallu Gajjalu,Gajwel Venu,Top Telugu Devotional Songs,2022-09-26,https://open.spotify.com/track/5REkXUt7OHoksFnZiubDlP,https://i.scdn.co/image/ab67616d0000b27389eb8471878d0e0604e40f12,2022,Romantic,Happy
Raye Pilla,Gangaputra Narasinga Rao,Best Telugu Folk Songs,2022-08-23,https://open.spotify.com/track/7MBeKWkqSC7bw6Z2vRImy0,https://i.scdn.co/image/ab67616d0000b273fe5bd2f3e70b9a5b4a9216c0,2022,Romantic,Happy
Ahobilam Kondalo Narasimha,Gajwel Venu,Devotional Telugu Songs,2022-11-17,https://open.spotify.com/track/6LlajxDxrQd3hUBhFJiM1n,https://i.scdn.co/image/ab67616d0000b2739d8b11198f9fc9a4f68f7725,2022,Romantic,Happy
OO Lalana (Telugu melody Song),Karthik Kodakandla,OO Lalana (Telugu melody Song),2022-02-17,https://open.spotify.com/track/1roMifJMgnLBMaGAYD4LiI,https://i.scdn.co/image/ab67616d0000b2736ba42eb83694118eb0469904,2022,Romantic,Happy
PARA VARA (TELUGU),HemuNath,PARA VARA (TELUGU),2022-08-02,https://open.spotify.com/track/2xAdYgEjI633IHztGl0kn6,https://i.scdn.co/image/ab67616d0000b273f0a95f03fe6ccf9fedf62eea,2022,Romantic,Happy
Sri Anjaneyudavai,Aruna,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/7zdKhnCANToxNvs8U9lY8g,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
Kanchi Mekala Paala Thoni,Shanthoshamma,Folk Songs Telugu 2022,2022-04-13,https://open.spotify.com/track/671LC5q7nLwV0aXf2gQHDc,https://i.scdn.co/image/ab67616d0000b273e271eb54775ba1b744a6a1b6,2022,Romantic,Happy
"Grahacharam Ghanta (From ""Mistake"")",Mangli,Top 10 Telugu Superhits Collection Vol-2,2022-06-09,https://open.spotify.com/track/4DeiHPNxLa0BNqx2Z9TpKN,https://i.scdn.co/image/ab67616d0000b27306e154745a26abe5be7a1723,2022,Romantic,Happy
Lokamantha Choodaga,Saicharan Bhaskaruni,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/1ywqyrXPT3NUQiRoxkLNbS,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
"Vennello Godhari (From ""Adbhutham"")",Rahul Sipligunj,Rahul Sipliganj Telugu Special Hits,2022-08-24,https://open.spotify.com/track/6iNCyDJhHWnqaoFMgq5mT6,https://i.scdn.co/image/ab67616d0000b273268c1e8f9eb079f304366983,2022,Romantic,Happy
"Life Lo Majaa Kosam (From ""Friendship"")",Sarath Santosh,Top 10 Telugu Superhits Collection Vol-2,2022-06-09,https://open.spotify.com/track/0N9GdIAIdOd8yIXBmrbmap,https://i.scdn.co/image/ab67616d0000b27306e154745a26abe5be7a1723,2022,Romantic,Happy
"Jada (From ""Chor Bazaar"")",Ram Miriyala,25 Love Telugu Collection,2022-10-11,https://open.spotify.com/track/275bBqscflMRI0dy9JA1Gb,https://i.scdn.co/image/ab67616d0000b273f54c745fe55e6b23cbbfdfed,2022,Romantic,Happy
"Emi Kalluro Mama (From ""Bangari Balaraju"")",Rahul Sipligunj,Rahul Sipliganj Telugu Special Hits,2022-08-24,https://open.spotify.com/track/61FKqQVYSH9XIkMVUnNbrU,https://i.scdn.co/image/ab67616d0000b273268c1e8f9eb079f304366983,2022,Romantic,Happy
"Ekkada Untadhiro Aa Pilla (From ""Manu Charitra"")",Dhanunjay Seepana,Top 10 Telugu Superhits Collection Vol-1,2022-06-08,https://open.spotify.com/track/6G6CoxrxDega4WlwLCFBYT,https://i.scdn.co/image/ab67616d0000b273619dbc5f42a8cc681bf034a8,2022,Romantic,Happy
"Naminchi (From ""Ntr Biopic"")",Dinker kalvala,Rahul Sipliganj Telugu Special Hits,2022-08-24,https://open.spotify.com/track/4exrFwCHK2R8j7skXOC0ef,https://i.scdn.co/image/ab67616d0000b273268c1e8f9eb079f304366983,2022,Romantic,Happy
O Swamy Naa Mallanna,Mutyalu,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/2C7eUsCO0Sm01Mgg2ntHRC,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
"Eandammo Magasiri (From ""Mainar Raja"")",K. S. Chithra,Rajendra Prasad Telugu Hits,2022-09-13,https://open.spotify.com/track/6VpIGHbIeEfF4RszWATSm5,https://i.scdn.co/image/ab67616d0000b2730fd013849fe056a0c0592008,2022,Romantic,Happy
"Naa Telusuna (From ""Premisthe Chachhedi Meme"")",Nayana,Top 10 Telugu Superhits Collection Vol-1,2022-06-08,https://open.spotify.com/track/3ut1OzgUPKnT9237RHKR9k,https://i.scdn.co/image/ab67616d0000b273619dbc5f42a8cc681bf034a8,2022,Romantic,Happy
"Thoorpu Padamara (From ""Natyam"")",Chinmayi,Top 10 Telugu Superhits Vol-1,2022-06-18,https://open.spotify.com/track/7KBL3YV0mJ6s5EsCPDD2lc,https://i.scdn.co/image/ab67616d0000b273c0be3ff641305c6671d74739,2022,Romantic,Happy
Yadadri Jatara Podame,Srikanth,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/48TSASpZbJTB94x52ekAvl,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
"Gangamma (From ""Jetty"")",Anurag Kulkarni,Top 10 Telugu Superhits Vol-1,2022-06-18,https://open.spotify.com/track/7ANttnUMVSkOmngTjKIfNk,https://i.scdn.co/image/ab67616d0000b273c0be3ff641305c6671d74739,2022,Romantic,Happy
"Come Back Come Back (From ""Hyper"")",Anudeep Dev,25 Love Telugu Collection,2022-10-11,https://open.spotify.com/track/4FcRMfTyi7SdtFAPmkeMRL,https://i.scdn.co/image/ab67616d0000b273f54c745fe55e6b23cbbfdfed,2022,Romantic,Happy
"Ghallu Ghallu (From ""Kapatanataka Sutradari"")",Saicharan Bhaskaruni,Top 10 Telugu Superhits Collection Vol-1,2022-06-08,https://open.spotify.com/track/1xII4CaRCXpPJKEw7HQhf9,https://i.scdn.co/image/ab67616d0000b273619dbc5f42a8cc681bf034a8,2022,Romantic,Happy
"A Mothers Love (From ""Local Boy"")",Vivek - Mervin,Top 10 Telugu Superhits Collection Vol-1,2022-06-08,https://open.spotify.com/track/03KBtIOslzxet46mlFbeAW,https://i.scdn.co/image/ab67616d0000b273619dbc5f42a8cc681bf034a8,2022,Romantic,Happy
Yena Samithi,Nirmala,Folk Songs Telugu 2022,2022-04-13,https://open.spotify.com/track/7bbqt2EU0RaDE6TkqcaBbX,https://i.scdn.co/image/ab67616d0000b273e271eb54775ba1b744a6a1b6,2022,Romantic,Happy
Ganamaina O Gananadha,Aruna,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/1u6n5T7KmqmzWA3MYYjbkx,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
"Ee Lokam Theeru (From ""Premisthe Chachhedi Meme"")",Manikandhan,Top 10 Telugu Superhits Vol-1,2022-06-18,https://open.spotify.com/track/3RX07xYazCCAEL2hZBhYnP,https://i.scdn.co/image/ab67616d0000b273c0be3ff641305c6671d74739,2022,Romantic,Happy
"Love All The Haters (From ""Bomma Blockbuster"")",Mangli,Top 10 Telugu Superhits Vol-1,2022-06-18,https://open.spotify.com/track/6MswHBIa9mOva5TswCOWOX,https://i.scdn.co/image/ab67616d0000b273c0be3ff641305c6671d74739,2022,Romantic,Happy
"Pakkavesi Unchuko (From ""Pellaniki Premalekha Priyuraliki Shubhaleka"")",S. P. Balasubrahmanyam,Rajendra Prasad Telugu Hits,2022-09-13,https://open.spotify.com/track/5wlOnW89gUkpURJ8onWOlo,https://i.scdn.co/image/ab67616d0000b2730fd013849fe056a0c0592008,2022,Romantic,Happy
Maa Oori Polimera,Aruna,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/3bPsvspORWpcpfxAUvJ0Ep,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
"Alupannadi (From ""Gayam"")",K. S. Chithra,25 Love Telugu Collection,2022-10-11,https://open.spotify.com/track/52fYtj5WH6QhcMG7QfT2Ux,https://i.scdn.co/image/ab67616d0000b273f54c745fe55e6b23cbbfdfed,2022,Romantic,Happy
"Nacchite Ye Panaina (From ""Dohchay"")",Arijit Singh,25 Love Telugu Collection,2022-10-11,https://open.spotify.com/track/2toWUWC2dFY32gfUi6c6Ay,https://i.scdn.co/image/ab67616d0000b273f54c745fe55e6b23cbbfdfed,2022,Romantic,Happy
"Pillo Pidugo (From ""Pandiri Mancham"")",S. P. Balasubrahmanyam,Rajendra Prasad Telugu Hits,2022-09-13,https://open.spotify.com/track/1sHh2c1f5sNsixREB9TNju,https://i.scdn.co/image/ab67616d0000b2730fd013849fe056a0c0592008,2022,Romantic,Happy
"Kumkuma Poovulu (From ""Annadiga Aadadi"")",S. P. Balasubrahmanyam,Rajendra Prasad Telugu Hits,2022-09-13,https://open.spotify.com/track/2P281S4sOCkN1BGNwswAjC,https://i.scdn.co/image/ab67616d0000b2730fd013849fe056a0c0592008,2022,Romantic,Happy
"Jil Jil (From ""Jetty"")",Mangli,Top 10 Telugu Superhits Collection Vol-2,2022-06-09,https://open.spotify.com/track/77FRLvaHoYjzmRur1omlFW,https://i.scdn.co/image/ab67616d0000b27306e154745a26abe5be7a1723,2022,Romantic,Happy
Garalakantuda Neelakantuda,Aruna,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/1MwVcu7A46HFIv7iHLVkQe,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
"Ento Emo Jeevitham (From ""Malli Modalaindi"")",Saicharan Bhaskaruni,Top 10 Telugu Superhits Collection Vol-1,2022-06-08,https://open.spotify.com/track/0eCTAGX3HvYbg973523IDG,https://i.scdn.co/image/ab67616d0000b273619dbc5f42a8cc681bf034a8,2022,Romantic,Happy
"Konangi Aina (From ""Seetapathi Chalo Thirupathi"")",S. P. Balasubrahmanyam,Rajendra Prasad Telugu Hits,2022-09-13,https://open.spotify.com/track/5rvPLmK8fvVwqn1O2TbfkD,https://i.scdn.co/image/ab67616d0000b2730fd013849fe056a0c0592008,2022,Romantic,Happy
O Rama Jagadhabi Rama,Aruna,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/3xJ1gBIj75T3tmqC8hlaDC,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
Konda Meeda Velisinave,Aruna,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/5q56NTTIx0LqcW3xLEfzg0,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
"I Miss You (From ""Case 30"")",Spoorthi Jithender,Top 10 Telugu Superhits Collection Vol-1,2022-06-08,https://open.spotify.com/track/7b0BHPH1X3kGdrEYfIymO0,https://i.scdn.co/image/ab67616d0000b273619dbc5f42a8cc681bf034a8,2022,Romantic,Happy
Devender Nagar Lo Shivayya,Aruna,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/041ovPZvlUeMpn5gAhvbra,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
"Na Gunde Chikkukundhi (From ""Andharu Bagundali Andhulo Nenundali"")",Raqueeb Alam,Top 10 Telugu Superhits Collection Vol-1,2022-06-08,https://open.spotify.com/track/6EetrghCvjhJ7b7MnbSt5b,https://i.scdn.co/image/ab67616d0000b273619dbc5f42a8cc681bf034a8,2022,Romantic,Happy
"Superstar Anthem (From ""Friendship"")",Hemachandra Vedala,Top 10 Telugu Superhits Collection Vol-2,2022-06-09,https://open.spotify.com/track/5L7dvV6OJIYRYkAaOldqI1,https://i.scdn.co/image/ab67616d0000b27306e154745a26abe5be7a1723,2022,Romantic,Happy
"Sanchari (From ""Radhe Shyam"")",Anirudh Ravichander,Prabhas Romantic Telugu Superhits,2022-11-08,https://open.spotify.com/track/0gCCyQJeJyxGwAn6U4ARGh,https://i.scdn.co/image/ab67616d0000b273f423371fc2afc686be4b87ea,2022,Romantic,Happy
Yellamma Thallini Choodalayya,Gangaputra Narsing Rao,Devotional 2022 Telugu Songs,2022-05-07,https://open.spotify.com/track/4obLpu88wuvu68aM08uzk5,https://i.scdn.co/image/ab67616d0000b27339bf81212e234d2a2a8c5c76,2022,Romantic,Happy
